device_id,UTC_datetime,UTC_date,UTC_time,datatype,satcount,U_bat_mV,bat_soc_pct,solar_I_mA,hdop,Latitude,Longitude,Altitude_m,speed_km_h,direction_deg,temperature_C,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z
373490,07/08/2025 22:48,07/08/2025,22:48:52,GPS,5,4106,93,0,2,56.611614,-6.618632,30,0,172,19,0,0,0,379,-204,996
373490,07/08/2025 22:58,07/08/2025,22:58:52,GPS,5,4103,92,0,2,56.611645,-6.618623,23,0,333,20,0,0,0,419,-193,979
373490,07/08/2025 23:08,07/08/2025,23:08:51,GPS,5,4103,92,0,2,56.61161,-6.618617,27,0,0,18,0,0,0,126,-135,1048
373490,07/08/2025 23:19,07/08/2025,23:19:21,GPS,5,4106,93,0,1.4,56.611626,-6.618635,27,0,0,18,0,0,0,-70,-333,1021
373490,07/08/2025 23:28,07/08/2025,23:28:52,GPS,6,4100,92,0,1.3,56.611618,-6.618633,30,0,176,18,0,0,0,59,-225,1040
373490,07/08/2025 23:38,07/08/2025,23:38:53,GPS,6,4100,92,0,1.4,56.611618,-6.618607,22,0,182,18,0,0,0,44,-190,1044
373490,07/08/2025 23:48,07/08/2025,23:48:58,GPS,4,4100,92,0,1.9,56.611645,-6.618629,10,0,0,19,0,0,0,343,-389,939
373490,07/08/2025 23:59,07/08/2025,23:59:47,GPS,7,4097,91,0,2,56.611626,-6.618622,27,0,0,20,0,0,0,357,-189,988
373490,08/08/2025 00:09,08/08/2025,00:09:21,GPS,8,4089,90,0,1.9,56.611629,-6.618582,30,0,125,20,0,0,0,477,-228,925
373490,08/08/2025 00:18,08/08/2025,00:18:50,GPS,7,4086,89,0,1.8,56.61166,-6.618621,31,0,0,20,0,0,0,495,-226,920
373490,08/08/2025 00:28,08/08/2025,00:28:52,GPS,8,4089,90,0,1.6,56.61161,-6.618611,30,0,0,20,0,0,0,476,-231,927
373490,08/08/2025 00:38,08/08/2025,00:38:53,GPS,7,4089,90,0,1.5,56.611645,-6.618616,26,0,187,20,0,0,0,484,-258,926
373490,08/08/2025 00:48,08/08/2025,00:48:51,GPS,7,4086,89,0,1.4,56.611618,-6.618594,28,0,21,20,0,0,0,492,-241,914
373490,08/08/2025 00:58,08/08/2025,00:58:52,GPS,6,4086,89,0,1.7,56.611641,-6.618618,28,0,0,20,0,0,0,490,-218,913
373490,08/08/2025 01:08,08/08/2025,01:08:51,GPS,7,4086,89,0,1.4,56.611588,-6.618629,28,0,28,19,0,0,0,171,-262,1008
373490,08/08/2025 01:18,08/08/2025,01:18:51,GPS,7,4089,90,0,1.3,56.611591,-6.618638,29,0,33,19,0,0,0,153,-240,1026
373490,08/08/2025 01:28,08/08/2025,01:28:52,GPS,6,4089,90,0,1.2,56.611588,-6.618638,22,0,0,19,0,0,0,225,-275,1047
373490,08/08/2025 01:38,08/08/2025,01:38:52,GPS,5,4086,89,0,1.3,56.611588,-6.618742,34,0,0,19,0,0,0,68,-207,1043
373490,08/08/2025 01:48,08/08/2025,01:48:52,GPS,5,4086,89,0,1.2,56.611603,-6.61864,22,0,0,19,0,0,0,71,-178,1049
373490,08/08/2025 01:58,08/08/2025,01:58:52,GPS,5,4086,89,0,1.1,56.611599,-6.618644,33,0,54,19,0,0,0,146,-249,1017
373490,08/08/2025 02:09,08/08/2025,02:09:20,GPS,7,4086,89,0,1.4,56.61161,-6.618633,28,0,0,19,0,0,0,143,-179,1014
373490,08/08/2025 02:18,08/08/2025,02:18:51,GPS,7,4080,88,0,1.2,56.611622,-6.61863,32,0,9,19,0,0,0,108,-183,1047
373490,08/08/2025 02:28,08/08/2025,02:28:52,GPS,7,4080,88,0,1.1,56.611607,-6.618648,30,0,0,19,0,0,0,136,-190,1046
373490,08/08/2025 02:38,08/08/2025,02:38:52,GPS,7,4080,88,0,1,56.611618,-6.61862,28,0,0,18,0,0,0,98,-167,1050
373490,08/08/2025 02:48,08/08/2025,02:48:52,GPS,6,4080,88,0,1.7,56.611687,-6.618627,38,1,193,18,0,0,0,108,-193,1038
373490,08/08/2025 02:58,08/08/2025,02:58:53,GPS,6,4083,89,0,1,56.611603,-6.61869,25,0,8,17,0,0,0,86,-403,960
373490,08/08/2025 03:08,08/08/2025,03:08:54,GPS,6,4083,89,0,1,56.611588,-6.618621,27,0,0,16,0,0,0,17,-395,990
373490,08/08/2025 03:18,08/08/2025,03:18:52,GPS,6,4083,89,0,1,56.611591,-6.618668,30,0,0,16,0,0,0,105,-397,966
373490,08/08/2025 03:28,08/08/2025,03:28:53,GPS,5,4083,89,0,1.6,56.611584,-6.618666,28,0,0,16,0,0,0,183,-672,855
373490,08/08/2025 03:39,08/08/2025,03:39:21,GPS,7,4083,89,0,1.4,56.611618,-6.61862,31,0,236,16,0,0,0,129,-380,978
373490,08/08/2025 03:48,08/08/2025,03:48:57,GPS,6,4078,88,0,1.4,56.611618,-6.618623,27,0,0,17,0,0,0,120,-312,1009
373490,08/08/2025 03:58,08/08/2025,03:58:52,GPS,6,4078,88,0,1.4,56.61161,-6.618611,26,0,0,17,0,0,0,73,-280,1022
373490,08/08/2025 04:08,08/08/2025,04:08:53,GPS,5,4078,88,0,1.4,56.61161,-6.61865,28,0,0,18,0,0,0,62,-222,1041
373490,08/08/2025 04:18,08/08/2025,04:18:52,GPS,5,4078,88,0,1.3,56.611633,-6.618589,28,0,0,18,0,0,0,104,-494,939
373490,08/08/2025 04:28,08/08/2025,04:28:54,GPS,5,4078,88,0,1.2,56.61158,-6.618644,14,0,0,18,0,0,0,156,-465,951
373490,08/08/2025 04:38,08/08/2025,04:38:52,GPS,5,4078,88,0,1.2,56.611607,-6.61869,21,0,0,17,0,0,0,162,-363,1049
373490,08/08/2025 04:48,08/08/2025,04:48:58,GPS,5,4075,88,0,1.1,56.611492,-6.618682,-3,2,176,18,0,0,0,63,-246,1045
373490,08/08/2025 04:58,08/08/2025,04:58:52,GPS,4,4075,88,0,1.4,56.611607,-6.618657,30,0,0,19,0,0,0,126,-276,1026
373490,08/08/2025 05:08,08/08/2025,05:08:52,GPS,4,4072,87,0,1.4,56.611607,-6.618673,17,0,0,18,0,0,0,75,-350,1001
373490,08/08/2025 05:20,08/08/2025,05:20:02,GPS,6,4075,88,0,1.3,56.611687,-6.618674,35,0,1,19,0,0,0,-4,-153,1053
373490,08/08/2025 05:28,08/08/2025,05:28:56,GPS,5,4064,86,0,1.3,56.611542,-6.618601,21,0,0,19,0,0,0,108,-99,1054
373490,08/08/2025 05:39,08/08/2025,05:39:05,GPS,5,4064,86,0,1.3,56.611622,-6.618672,31,2,295,19,0,0,0,66,-216,1054
373490,08/08/2025 05:48,08/08/2025,05:48:52,GPS,5,4061,85,0,1.2,56.611652,-6.618694,26,0,0,18,0,0,0,33,-303,1017
373490,08/08/2025 05:58,08/08/2025,05:58:56,GPS,5,4061,85,0,1.2,56.611595,-6.618663,19,0,0,19,0,0,0,63,-297,968
373490,08/08/2025 06:08,08/08/2025,06:08:52,GPS,4,4061,85,0,1.9,56.611626,-6.618619,29,0,0,18,0,0,0,98,6,1060
373490,08/08/2025 06:19,08/08/2025,06:19:46,GPS,5,4061,85,0,1.6,56.611595,-6.618653,28,1,100,19,0,0,0,5,-431,971
373490,08/08/2025 06:29,08/08/2025,06:29:33,GPS,6,4050,83,0,1.8,56.611599,-6.61864,28,0,194,19,0,0,0,198,-211,1046
373490,08/08/2025 06:38,08/08/2025,06:38:53,GPS,6,4044,82,0,1.9,56.611614,-6.618645,27,0,0,19,0,0,0,-379,445,835
373490,08/08/2025 06:49,08/08/2025,06:49:14,GPS,6,4044,82,0,2,56.61161,-6.618645,30,0,20,19,0,0,0,138,-296,1018
373490,08/08/2025 06:59,08/08/2025,06:59:28,GPS,7,4039,82,0,1.3,56.611622,-6.618695,25,0,0,19,0,0,0,105,-270,1018
373490,08/08/2025 07:08,08/08/2025,07:08:53,GPS,6,4033,81,0,1.6,56.611633,-6.618689,33,0,0,19,0,0,0,129,-304,1018
373490,08/08/2025 07:18,08/08/2025,07:18:51,GPS,6,4033,81,0,1.6,56.611607,-6.618709,23,0,0,18,0,0,0,-51,390,978
373490,08/08/2025 07:28,08/08/2025,07:28:53,GPS,6,4033,81,0,1.6,56.611603,-6.618706,25,0,0,18,0,0,0,-192,319,994
373490,08/08/2025 07:38,08/08/2025,07:38:56,GPS,6,4030,80,0,1.7,56.611622,-6.618742,19,0,0,18,0,0,0,-9,69,1032
373490,08/08/2025 07:48,08/08/2025,07:48:53,GPS,6,4030,80,0,1.8,56.611687,-6.61872,18,0,0,18,0,0,0,101,-430,977
373490,08/08/2025 08:09,08/08/2025,08:09:17,GPS,6,4019,78,0,1.9,56.611622,-6.618685,27,0,214,18,0,0,0,58,-310,1014
373490,08/08/2025 08:19,08/08/2025,08:19:01,GPS,6,4016,78,0,2,56.611679,-6.61864,29,0,10,18,0,0,0,17,-25,1052
373490,08/08/2025 08:29,08/08/2025,08:29:21,GPS,7,4014,77,0,1.2,56.611698,-6.618626,28,1,336,19,0,0,0,53,-462,951
373490,08/08/2025 08:38,08/08/2025,08:38:51,GPS,7,4008,76,0,1.1,56.611698,-6.618623,24,0,0,19,0,0,0,18,94,1052
373490,08/08/2025 08:48,08/08/2025,08:48:53,GPS,6,4008,76,0,1.8,56.611649,-6.618682,13,0,0,20,0,0,0,89,-418,968
373490,08/08/2025 09:00,08/08/2025,09:00:05,GPS,7,4011,77,0,1.1,56.611687,-6.618656,30,1,43,20,0,0,0,27,-392,980
373490,08/08/2025 09:08,08/08/2025,09:08:55,GPS,7,3997,75,0,1.1,56.611736,-6.618649,31,0,0,19,0,0,0,-323,-108,675
373490,08/08/2025 09:18,08/08/2025,09:18:53,GPS,6,4000,75,0,1.2,56.611671,-6.618673,27,0,0,20,0,0,0,247,-634,835
373490,08/08/2025 09:38,08/08/2025,09:38:51,GPS,6,4000,75,0,1.1,56.611683,-6.618642,29,0,0,20,0,0,0,-234,687,810
373490,08/08/2025 09:59,08/08/2025,09:59:33,GPS,7,4000,75,0,1.7,56.611694,-6.618629,29,0,5,21,0,0,0,-1137,1023,529
373490,08/08/2025 10:08,08/08/2025,10:08:51,GPS,7,3994,74,0,1.7,56.611664,-6.618517,25,0,13,19,0,0,0,-114,-391,989
373490,08/08/2025 10:28,08/08/2025,10:28:53,GPS,5,3997,75,0,1.9,56.611683,-6.6185,39,0,0,21,0,0,0,162,-200,1110
373490,08/08/2025 10:48,08/08/2025,10:48:56,GPS,6,3997,75,0,1.6,56.611687,-6.618537,18,0,95,19,0,0,0,192,-143,1051
373490,08/08/2025 10:58,08/08/2025,10:58:56,GPS,5,4000,75,0,1.6,56.61166,-6.61843,25,1,0,18,0,0,0,98,-250,1026
373490,08/08/2025 11:08,08/08/2025,11:08:54,GPS,4,3997,75,0,1.7,56.611687,-6.618317,24,0,0,18,0,0,0,80,-177,1042
373490,08/08/2025 11:28,08/08/2025,11:28:54,GPS,4,3997,75,0,1.7,56.611664,-6.618326,24,2,0,20,0,0,0,78,402,873
373490,08/08/2025 11:49,08/08/2025,11:49:19,GPS,4,3994,74,0,1.8,56.611671,-6.618363,19,1,0,21,0,0,0,261,-143,1031
373490,08/08/2025 12:00,08/08/2025,12:00:14,GPS,5,3986,73,0,11.5,56.611759,-6.618137,53,0,0,22,0,0,0,177,-273,1020
373490,08/08/2025 12:19,08/08/2025,12:19:21,GPS,7,3980,72,0,1.9,56.61166,-6.618391,29,0,242,21,0,0,0,-9,168,1057
373490,08/08/2025 12:39,08/08/2025,12:39:09,GPS,5,3983,72,0,1.8,56.611511,-6.618033,66,5,0,20,0,0,0,120,55,1057
373490,08/08/2025 12:59,08/08/2025,12:59:05,GPS,6,3983,72,0,1.7,56.611691,-6.618345,34,2,358,21,0,0,0,262,-153,1026
373490,08/08/2025 13:20,08/08/2025,13:20:03,GPS,7,3980,72,0,1.4,56.61161,-6.618366,24,0,33,21,0,0,0,168,-267,1026
373490,08/08/2025 13:38,08/08/2025,13:38:52,GPS,7,3975,71,0,1.6,56.611603,-6.618353,23,0,165,21,0,0,0,-154,733,851
373490,08/08/2025 14:00,08/08/2025,14:00:03,GPS,6,3977,71,0,1.1,56.61161,-6.618299,27,0,0,25,0,0,0,54,-465,956
373490,08/08/2025 14:18,08/08/2025,14:18:53,GPS,5,3972,70,0,2,56.611599,-6.618258,27,0,0,22,0,0,0,187,-12,1059
373490,08/08/2025 14:38,08/08/2025,14:38:54,GPS,5,3977,71,0,1.3,56.611595,-6.618145,31,0,0,22,0,0,0,272,1024,579
373490,08/08/2025 14:58,08/08/2025,14:58:56,GPS,6,3977,71,0,1.3,56.611618,-6.618141,33,0,0,22,0,0,0,-268,-426,929
373490,08/08/2025 15:18,08/08/2025,15:18:52,GPS,5,3977,71,0,1.6,56.611538,-6.618205,17,0,0,21,0,0,0,-54,244,1038
373490,08/08/2025 15:39,08/08/2025,15:39:27,GPS,6,3977,71,0,2,56.611553,-6.61815,25,0,0,22,0,0,0,90,-253,1038
373490,08/08/2025 15:59,08/08/2025,15:59:10,GPS,8,3975,71,0,1.2,56.611477,-6.618138,24,0,357,22,0,0,0,-211,-708,735
373490,08/08/2025 16:19,08/08/2025,16:19:21,GPS,9,3977,71,0,1.4,56.611393,-6.618116,23,0,358,23,0,0,0,67,-268,1032
373490,08/08/2025 16:38,08/08/2025,16:38:53,GPS,8,3977,71,0,1.2,56.611408,-6.618163,24,0,0,22,0,0,0,168,142,1064
373490,08/08/2025 16:58,08/08/2025,16:58:53,GPS,9,3980,72,0,1,56.611511,-6.618099,28,0,0,20,0,0,0,117,446,985
373490,08/08/2025 17:18,08/08/2025,17:18:50,GPS,9,3983,72,0,0.9,56.611538,-6.618326,29,0,0,21,0,0,0,-162,448,960
373490,08/08/2025 17:38,08/08/2025,17:38:52,GPS,7,3983,72,0,1.1,56.61153,-6.618532,32,0,276,21,0,0,0,-30,480,864
373490,08/08/2025 17:58,08/08/2025,17:58:54,GPS,7,3983,72,0,1,56.61153,-6.618497,30,0,0,20,0,0,0,239,-301,1003
373490,08/08/2025 18:18,08/08/2025,18:18:54,GPS,6,3980,72,0,1.1,56.611462,-6.618511,27,0,4,20,0,0,0,-40,132,1053
373490,08/08/2025 18:39,08/08/2025,18:39:27,GPS,7,3980,72,0,1.7,56.61158,-6.618525,26,0,168,20,0,0,0,-362,-237,954
373490,08/08/2025 18:58,08/08/2025,18:58:59,GPS,6,3975,71,0,2,56.611584,-6.618551,21,1,0,20,0,0,0,-196,-219,822
373490,08/08/2025 19:19,08/08/2025,19:19:33,GPS,7,3975,71,0,1.3,56.611576,-6.618567,28,0,233,20,0,0,0,126,-39,1054
373490,08/08/2025 19:38,08/08/2025,19:38:53,GPS,7,3969,70,0,1.1,56.611553,-6.618629,26,0,0,18,0,0,0,194,-142,1042
373490,08/08/2025 19:58,08/08/2025,19:58:53,GPS,6,3969,70,0,1.1,56.611595,-6.61859,28,0,0,18,0,0,0,205,-81,1055
