"country","device_id","UTC_datetime","UTC_date","UTC_time","Latitude","Longitude","hdop","satcount","U_bat_mV","Altitude_m","speed_km_h","direction_deg","temperature_C"
"SCOT","373490",2025-08-07 19:18:00,2025-08-07,19:18:00,56.611523,-6.618505,1.8,7,4.136,27,0,0,21
"SCOT","373490",2025-08-07 19:28:00,2025-08-07,19:28:00,56.611526,-6.618558,1.9,7,4.136,19,0,0,21
"SCOT","373490",2025-08-07 19:38:00,2025-08-07,19:38:00,56.611549,-6.618589,2,7,4.133,21,0,306,20
"SCOT","373490",2025-08-07 19:49:00,2025-08-07,19:49:00,56.611538,-6.618545,2,8,4.133,26,0,0,21
"SCOT","373490",2025-08-07 19:58:00,2025-08-07,19:58:00,56.611568,-6.618612,2,8,4.122,21,0,0,19
"SCOT","373490",2025-08-07 20:08:00,2025-08-07,20:08:00,56.611538,-6.618495,2,8,4.122,30,0,128,21
"SCOT","373490",2025-08-07 20:19:00,2025-08-07,20:19:00,56.611542,-6.618542,0.8,11,4.119,27,0,0,22
"SCOT","373490",2025-08-07 20:28:00,2025-08-07,20:28:00,56.611561,-6.618516,0.9,9,4.117,29,0,0,18
"SCOT","373490",2025-08-07 20:38:00,2025-08-07,20:38:00,56.61158,-6.618584,1.5,8,4.119,26,0,0,18
"SCOT","373490",2025-08-07 20:48:00,2025-08-07,20:48:00,56.611584,-6.618554,1.1,7,4.119,26,0,143,18
"SCOT","373490",2025-08-07 20:58:00,2025-08-07,20:58:00,56.611595,-6.618618,0.9,9,4.119,39,0,186,18
"SCOT","373490",2025-08-07 21:08:00,2025-08-07,21:08:00,56.611588,-6.618649,1.2,6,4.119,31,0,203,18
"SCOT","373490",2025-08-07 21:18:00,2025-08-07,21:18:00,56.611584,-6.618614,1.2,6,4.117,27,0,183,18
"SCOT","373490",2025-08-07 21:28:00,2025-08-07,21:28:00,56.611595,-6.618627,1.2,6,4.117,29,0,4,18
"SCOT","373490",2025-08-07 21:38:00,2025-08-07,21:38:00,56.611603,-6.618615,1.2,6,4.117,34,0,59,17
"SCOT","373490",2025-08-07 21:49:00,2025-08-07,21:49:00,56.61161,-6.618629,1.9,7,4.114,28,0,0,18
"SCOT","373490",2025-08-07 21:58:00,2025-08-07,21:58:00,56.611614,-6.618635,1.6,7,4.108,28,0,0,19
"SCOT","373490",2025-08-07 22:08:00,2025-08-07,22:08:00,56.61161,-6.618621,1.5,6,4.108,30,0,0,19
"SCOT","373490",2025-08-07 22:18:00,2025-08-07,22:18:00,56.611588,-6.618642,1.3,7,4.108,26,0,0,19
"SCOT","373490",2025-08-07 22:28:00,2025-08-07,22:28:00,56.611576,-6.618608,1.2,6,4.108,29,0,0,19
"SCOT","373490",2025-08-07 22:38:00,2025-08-07,22:38:00,56.611568,-6.618669,1.2,6,4.108,20,0,0,19
"SCOT","373490",2025-08-07 22:48:00,2025-08-07,22:48:00,56.611614,-6.618632,2,5,4.106,30,0,172,19
"SCOT","373490",2025-08-07 22:58:00,2025-08-07,22:58:00,56.611645,-6.618623,2,5,4.103,23,0,333,20
"SCOT","373490",2025-08-07 23:08:00,2025-08-07,23:08:00,56.61161,-6.618617,2,5,4.103,27,0,0,18
"SCOT","373490",2025-08-07 23:19:00,2025-08-07,23:19:00,56.611626,-6.618635,1.4,5,4.106,27,0,0,18
"SCOT","373490",2025-08-07 23:28:00,2025-08-07,23:28:00,56.611618,-6.618633,1.3,6,4.1,30,0,176,18
"SCOT","373490",2025-08-07 23:38:00,2025-08-07,23:38:00,56.611618,-6.618607,1.4,6,4.1,22,0,182,18
"SCOT","373490",2025-08-07 23:48:00,2025-08-07,23:48:00,56.611645,-6.618629,1.9,4,4.1,10,0,0,19
"SCOT","373490",2025-08-07 23:59:00,2025-08-07,23:59:00,56.611626,-6.618622,2,7,4.097,27,0,0,20
"SCOT","373490",2025-08-08 00:09:00,2025-08-08,00:09:00,56.611629,-6.618582,1.9,8,4.089,30,0,125,20
"SCOT","373490",2025-08-08 00:18:00,2025-08-08,00:18:00,56.61166,-6.618621,1.8,7,4.086,31,0,0,20
"SCOT","373490",2025-08-08 00:28:00,2025-08-08,00:28:00,56.61161,-6.618611,1.6,8,4.089,30,0,0,20
"SCOT","373490",2025-08-08 00:38:00,2025-08-08,00:38:00,56.611645,-6.618616,1.5,7,4.089,26,0,187,20
"SCOT","373490",2025-08-08 00:48:00,2025-08-08,00:48:00,56.611618,-6.618594,1.4,7,4.086,28,0,21,20
"SCOT","373490",2025-08-08 00:58:00,2025-08-08,00:58:00,56.611641,-6.618618,1.7,6,4.086,28,0,0,20
"SCOT","373490",2025-08-08 01:08:00,2025-08-08,01:08:00,56.611588,-6.618629,1.4,7,4.086,28,0,28,19
"SCOT","373490",2025-08-08 01:18:00,2025-08-08,01:18:00,56.611591,-6.618638,1.3,7,4.089,29,0,33,19
"SCOT","373490",2025-08-08 01:28:00,2025-08-08,01:28:00,56.611588,-6.618638,1.2,6,4.089,22,0,0,19
"SCOT","373490",2025-08-08 01:38:00,2025-08-08,01:38:00,56.611588,-6.618742,1.3,5,4.086,34,0,0,19
"SCOT","373490",2025-08-08 01:48:00,2025-08-08,01:48:00,56.611603,-6.61864,1.2,5,4.086,22,0,0,19
"SCOT","373490",2025-08-08 01:58:00,2025-08-08,01:58:00,56.611599,-6.618644,1.1,5,4.086,33,0,54,19
"SCOT","373490",2025-08-08 02:09:00,2025-08-08,02:09:00,56.61161,-6.618633,1.4,7,4.086,28,0,0,19
"SCOT","373490",2025-08-08 02:18:00,2025-08-08,02:18:00,56.611622,-6.61863,1.2,7,4.08,32,0,9,19
"SCOT","373490",2025-08-08 02:28:00,2025-08-08,02:28:00,56.611607,-6.618648,1.1,7,4.08,30,0,0,19
"SCOT","373490",2025-08-08 02:38:00,2025-08-08,02:38:00,56.611618,-6.61862,1,7,4.08,28,0,0,18
"SCOT","373490",2025-08-08 02:48:00,2025-08-08,02:48:00,56.611687,-6.618627,1.7,6,4.08,38,1,193,18
"SCOT","373490",2025-08-08 02:58:00,2025-08-08,02:58:00,56.611603,-6.61869,1,6,4.083,25,0,8,17
"SCOT","373490",2025-08-08 03:08:00,2025-08-08,03:08:00,56.611588,-6.618621,1,6,4.083,27,0,0,16
"SCOT","373490",2025-08-08 03:18:00,2025-08-08,03:18:00,56.611591,-6.618668,1,6,4.083,30,0,0,16
"SCOT","373490",2025-08-08 03:28:00,2025-08-08,03:28:00,56.611584,-6.618666,1.6,5,4.083,28,0,0,16
"SCOT","373490",2025-08-08 03:39:00,2025-08-08,03:39:00,56.611618,-6.61862,1.4,7,4.083,31,0,236,16
"SCOT","373490",2025-08-08 03:48:00,2025-08-08,03:48:00,56.611618,-6.618623,1.4,6,4.078,27,0,0,17
"SCOT","373490",2025-08-08 03:58:00,2025-08-08,03:58:00,56.61161,-6.618611,1.4,6,4.078,26,0,0,17
"SCOT","373490",2025-08-08 04:08:00,2025-08-08,04:08:00,56.61161,-6.61865,1.4,5,4.078,28,0,0,18
"SCOT","373490",2025-08-08 04:18:00,2025-08-08,04:18:00,56.611633,-6.618589,1.3,5,4.078,28,0,0,18
"SCOT","373490",2025-08-08 04:28:00,2025-08-08,04:28:00,56.61158,-6.618644,1.2,5,4.078,14,0,0,18
"SCOT","373490",2025-08-08 04:38:00,2025-08-08,04:38:00,56.611607,-6.61869,1.2,5,4.078,21,0,0,17
"SCOT","373490",2025-08-08 04:48:00,2025-08-08,04:48:00,56.611492,-6.618682,1.1,5,4.075,-3,2,176,18
"SCOT","373490",2025-08-08 04:58:00,2025-08-08,04:58:00,56.611607,-6.618657,1.4,4,4.075,30,0,0,19
"SCOT","373490",2025-08-08 05:08:00,2025-08-08,05:08:00,56.611607,-6.618673,1.4,4,4.072,17,0,0,18
"SCOT","373490",2025-08-08 05:20:00,2025-08-08,05:20:00,56.611687,-6.618674,1.3,6,4.075,35,0,1,19
"SCOT","373490",2025-08-08 05:28:00,2025-08-08,05:28:00,56.611542,-6.618601,1.3,5,4.064,21,0,0,19
"SCOT","373490",2025-08-08 05:39:00,2025-08-08,05:39:00,56.611622,-6.618672,1.3,5,4.064,31,2,295,19
"SCOT","373490",2025-08-08 05:48:00,2025-08-08,05:48:00,56.611652,-6.618694,1.2,5,4.061,26,0,0,18
"SCOT","373490",2025-08-08 05:58:00,2025-08-08,05:58:00,56.611595,-6.618663,1.2,5,4.061,19,0,0,19
"SCOT","373490",2025-08-08 06:08:00,2025-08-08,06:08:00,56.611626,-6.618619,1.9,4,4.061,29,0,0,18
"SCOT","373490",2025-08-08 06:19:00,2025-08-08,06:19:00,56.611595,-6.618653,1.6,5,4.061,28,1,100,19
"SCOT","373490",2025-08-08 06:29:00,2025-08-08,06:29:00,56.611599,-6.61864,1.8,6,4.05,28,0,194,19
"SCOT","373490",2025-08-08 06:38:00,2025-08-08,06:38:00,56.611614,-6.618645,1.9,6,4.044,27,0,0,19
"SCOT","373490",2025-08-08 06:49:00,2025-08-08,06:49:00,56.61161,-6.618645,2,6,4.044,30,0,20,19
"SCOT","373490",2025-08-08 06:59:00,2025-08-08,06:59:00,56.611622,-6.618695,1.3,7,4.039,25,0,0,19
"SCOT","373490",2025-08-08 07:08:00,2025-08-08,07:08:00,56.611633,-6.618689,1.6,6,4.033,33,0,0,19
"SCOT","373490",2025-08-08 07:18:00,2025-08-08,07:18:00,56.611607,-6.618709,1.6,6,4.033,23,0,0,18
"SCOT","373490",2025-08-08 07:28:00,2025-08-08,07:28:00,56.611603,-6.618706,1.6,6,4.033,25,0,0,18
"SCOT","373490",2025-08-08 07:38:00,2025-08-08,07:38:00,56.611622,-6.618742,1.7,6,4.03,19,0,0,18
"SCOT","373490",2025-08-08 07:48:00,2025-08-08,07:48:00,56.611687,-6.61872,1.8,6,4.03,18,0,0,18
"SCOT","373490",2025-08-08 08:09:00,2025-08-08,08:09:00,56.611622,-6.618685,1.9,6,4.019,27,0,214,18
"SCOT","373490",2025-08-08 08:19:00,2025-08-08,08:19:00,56.611679,-6.61864,2,6,4.016,29,0,10,18
"SCOT","373490",2025-08-08 08:29:00,2025-08-08,08:29:00,56.611698,-6.618626,1.2,7,4.014,28,1,336,19
"SCOT","373490",2025-08-08 08:38:00,2025-08-08,08:38:00,56.611698,-6.618623,1.1,7,4.008,24,0,0,19
"SCOT","373490",2025-08-08 08:48:00,2025-08-08,08:48:00,56.611649,-6.618682,1.8,6,4.008,13,0,0,20
"SCOT","373490",2025-08-08 09:00:00,2025-08-08,09:00:00,56.611687,-6.618656,1.1,7,4.011,30,1,43,20
"SCOT","373490",2025-08-08 09:08:00,2025-08-08,09:08:00,56.611736,-6.618649,1.1,7,3.997,31,0,0,19
"SCOT","373490",2025-08-08 09:18:00,2025-08-08,09:18:00,56.611671,-6.618673,1.2,6,4,27,0,0,20
"SCOT","373490",2025-08-08 09:38:00,2025-08-08,09:38:00,56.611683,-6.618642,1.1,6,4,29,0,0,20
"SCOT","373490",2025-08-08 09:59:00,2025-08-08,09:59:00,56.611694,-6.618629,1.7,7,4,29,0,5,21
"SCOT","373490",2025-08-08 10:08:00,2025-08-08,10:08:00,56.611664,-6.618517,1.7,7,3.994,25,0,13,19
"SCOT","373490",2025-08-08 10:28:00,2025-08-08,10:28:00,56.611683,-6.6185,1.9,5,3.997,39,0,0,21
"SCOT","373490",2025-08-08 10:48:00,2025-08-08,10:48:00,56.611687,-6.618537,1.6,6,3.997,18,0,95,19
"SCOT","373490",2025-08-08 10:58:00,2025-08-08,10:58:00,56.61166,-6.61843,1.6,5,4,25,1,0,18
"SCOT","373490",2025-08-08 11:08:00,2025-08-08,11:08:00,56.611687,-6.618317,1.7,4,3.997,24,0,0,18
"SCOT","373490",2025-08-08 11:28:00,2025-08-08,11:28:00,56.611664,-6.618326,1.7,4,3.997,24,2,0,20
"SCOT","373490",2025-08-08 11:49:00,2025-08-08,11:49:00,56.611671,-6.618363,1.8,4,3.994,19,1,0,21
"SCOT","373490",2025-08-08 12:00:00,2025-08-08,12:00:00,56.611759,-6.618137,11.5,5,3.986,53,0,0,22
"SCOT","373490",2025-08-08 12:19:00,2025-08-08,12:19:00,56.61166,-6.618391,1.9,7,3.98,29,0,242,21
"SCOT","373490",2025-08-08 12:39:00,2025-08-08,12:39:00,56.611511,-6.618033,1.8,5,3.983,66,5,0,20
"SCOT","373490",2025-08-08 12:59:00,2025-08-08,12:59:00,56.611691,-6.618345,1.7,6,3.983,34,2,358,21
"SCOT","373490",2025-08-08 13:20:00,2025-08-08,13:20:00,56.61161,-6.618366,1.4,7,3.98,24,0,33,21
"SCOT","373490",2025-08-08 13:38:00,2025-08-08,13:38:00,56.611603,-6.618353,1.6,7,3.975,23,0,165,21
"SCOT","373490",2025-08-08 14:00:00,2025-08-08,14:00:00,56.61161,-6.618299,1.1,6,3.977,27,0,0,25
"SCOT","373490",2025-08-08 14:18:00,2025-08-08,14:18:00,56.611599,-6.618258,2,5,3.972,27,0,0,22
"SCOT","373490",2025-08-08 14:38:00,2025-08-08,14:38:00,56.611595,-6.618145,1.3,5,3.977,31,0,0,22
"SCOT","373490",2025-08-08 14:58:00,2025-08-08,14:58:00,56.611618,-6.618141,1.3,6,3.977,33,0,0,22
"SCOT","373490",2025-08-08 15:18:00,2025-08-08,15:18:00,56.611538,-6.618205,1.6,5,3.977,17,0,0,21
"SCOT","373490",2025-08-08 15:39:00,2025-08-08,15:39:00,56.611553,-6.61815,2,6,3.977,25,0,0,22
"SCOT","373490",2025-08-08 15:59:00,2025-08-08,15:59:00,56.611477,-6.618138,1.2,8,3.975,24,0,357,22
"SCOT","373490",2025-08-08 16:19:00,2025-08-08,16:19:00,56.611393,-6.618116,1.4,9,3.977,23,0,358,23
"SCOT","373490",2025-08-08 16:38:00,2025-08-08,16:38:00,56.611408,-6.618163,1.2,8,3.977,24,0,0,22
"SCOT","373490",2025-08-08 16:58:00,2025-08-08,16:58:00,56.611511,-6.618099,1,9,3.98,28,0,0,20
"SCOT","373490",2025-08-08 17:18:00,2025-08-08,17:18:00,56.611538,-6.618326,0.9,9,3.983,29,0,0,21
"SCOT","373490",2025-08-08 17:38:00,2025-08-08,17:38:00,56.61153,-6.618532,1.1,7,3.983,32,0,276,21
"SCOT","373490",2025-08-08 17:58:00,2025-08-08,17:58:00,56.61153,-6.618497,1,7,3.983,30,0,0,20
"SCOT","373490",2025-08-08 18:18:00,2025-08-08,18:18:00,56.611462,-6.618511,1.1,6,3.98,27,0,4,20
"SCOT","373490",2025-08-08 18:39:00,2025-08-08,18:39:00,56.61158,-6.618525,1.7,7,3.98,26,0,168,20
"SCOT","373490",2025-08-08 18:58:00,2025-08-08,18:58:00,56.611584,-6.618551,2,6,3.975,21,1,0,20
"SCOT","373490",2025-08-08 19:19:00,2025-08-08,19:19:00,56.611576,-6.618567,1.3,7,3.975,28,0,233,20
"SCOT","373490",2025-08-08 19:38:00,2025-08-08,19:38:00,56.611553,-6.618629,1.1,7,3.969,26,0,0,18
"SCOT","373490",2025-08-08 19:58:00,2025-08-08,19:58:00,56.611595,-6.61859,1.1,6,3.969,28,0,0,18
"SCOT","373490",2025-08-08 20:18:00,2025-08-08,20:18:00,56.611595,-6.618576,1,7,3.966,18,0,0,19
"SCOT","373490",2025-08-08 20:38:00,2025-08-08,20:38:00,56.611633,-6.618589,1.1,5,3.969,21,0,211,19
"SCOT","373490",2025-08-08 20:58:00,2025-08-08,20:58:00,56.611576,-6.618594,1,6,3.966,25,1,0,17
"SCOT","373490",2025-08-08 21:19:00,2025-08-08,21:19:00,56.61158,-6.618611,1.3,8,3.966,27,0,291,17
"SCOT","373490",2025-08-08 21:38:00,2025-08-08,21:38:00,56.611576,-6.618605,1.4,7,3.963,29,0,0,17
"SCOT","373490",2025-08-08 21:59:00,2025-08-08,21:59:00,56.611622,-6.618608,1.3,7,3.963,28,0,0,18
"SCOT","373490",2025-08-08 22:18:00,2025-08-08,22:18:00,56.611618,-6.618615,1.3,6,3.961,21,0,0,18
"SCOT","373490",2025-08-08 22:39:00,2025-08-08,22:39:00,56.611523,-6.618493,1.2,6,3.961,24,1,98,18
"SCOT","373490",2025-08-08 22:59:00,2025-08-08,22:59:00,56.611584,-6.618614,1.5,9,3.958,30,0,0,16
"SCOT","373490",2025-08-08 23:18:00,2025-08-08,23:18:00,56.611572,-6.618604,1.7,7,3.958,24,0,0,15
"SCOT","373490",2025-08-08 23:38:00,2025-08-08,23:38:00,56.61166,-6.618637,1.9,7,3.958,30,0,0,15
"SCOT","373490",2025-08-08 23:59:00,2025-08-08,23:59:00,56.611572,-6.618627,1.2,9,3.955,32,0,332,17
"SCOT","373490",2025-08-09 00:18:00,2025-08-09,00:18:00,56.611588,-6.618634,1.4,8,3.95,29,0,0,16
"SCOT","373490",2025-08-09 00:38:00,2025-08-09,00:38:00,56.611622,-6.618644,1.7,7,3.952,24,0,348,15
"SCOT","373490",2025-08-09 00:58:00,2025-08-09,00:58:00,56.611591,-6.618643,2,5,3.952,18,0,0,15
"SCOT","373490",2025-08-09 01:18:00,2025-08-09,01:18:00,56.611576,-6.618602,1.7,7,3.952,26,0,0,15
"SCOT","373490",2025-08-09 01:39:00,2025-08-09,01:39:00,56.611599,-6.618651,1.6,8,3.952,25,0,0,16
"SCOT","373490",2025-08-09 01:58:00,2025-08-09,01:58:00,56.611599,-6.618643,1.9,7,3.947,20,0,0,16
"SCOT","373490",2025-08-09 02:19:00,2025-08-09,02:19:00,56.61158,-6.618607,1.1,11,3.947,24,0,1,18
"SCOT","373490",2025-08-09 02:38:00,2025-08-09,02:38:00,56.61158,-6.618627,1.3,10,3.941,26,0,84,18
"SCOT","373490",2025-08-09 02:58:00,2025-08-09,02:58:00,56.611538,-6.618591,1.3,10,3.944,23,0,132,15
"SCOT","373490",2025-08-09 03:18:00,2025-08-09,03:18:00,56.611568,-6.618596,1.8,9,3.944,26,0,154,16
"SCOT","373490",2025-08-09 03:38:00,2025-08-09,03:38:00,56.611576,-6.618577,1.8,8,3.944,28,0,0,15
"SCOT","373490",2025-08-09 03:59:00,2025-08-09,03:59:00,56.61158,-6.61861,1.4,8,3.944,26,0,114,18
"SCOT","373490",2025-08-09 04:18:00,2025-08-09,04:18:00,56.611622,-6.618524,1.4,6,3.938,24,0,0,18
"SCOT","373490",2025-08-09 04:38:00,2025-08-09,04:38:00,56.611572,-6.61865,1.4,6,3.936,30,0,0,20
"SCOT","373490",2025-08-09 04:58:00,2025-08-09,04:58:00,56.611588,-6.618575,1.4,6,3.933,41,0,0,22
"SCOT","373490",2025-08-09 05:19:00,2025-08-09,05:19:00,56.611591,-6.618571,1.6,5,3.933,19,1,294,18
"SCOT","373490",2025-08-09 05:38:00,2025-08-09,05:38:00,56.611568,-6.618556,1.5,5,3.933,47,0,279,20
"SCOT","373490",2025-08-09 05:58:00,2025-08-09,05:58:00,56.611572,-6.618562,1.6,4,3.933,51,2,296,19
"SCOT","373490",2025-08-09 06:20:00,2025-08-09,06:20:00,56.611588,-6.618598,3.2,5,3.93,24,0,0,20
"SCOT","373490",2025-08-09 06:39:00,2025-08-09,06:39:00,56.611599,-6.618571,1.9,6,3.922,30,0,59,20
"SCOT","373490",2025-08-09 06:58:00,2025-08-09,06:58:00,56.611568,-6.618638,1.8,6,3.922,24,0,0,18
"SCOT","373490",2025-08-09 07:18:00,2025-08-09,07:18:00,56.61161,-6.618689,1.9,6,3.924,18,0,0,16
"SCOT","373490",2025-08-09 07:39:00,2025-08-09,07:39:00,56.61166,-6.618631,1.1,8,3.922,23,0,0,19
"SCOT","373490",2025-08-09 07:58:00,2025-08-09,07:58:00,56.611599,-6.618549,1.1,6,3.913,25,0,0,20
"SCOT","373490",2025-08-09 08:18:00,2025-08-09,08:18:00,56.611675,-6.618613,1.1,7,3.913,30,0,0,20
"SCOT","373490",2025-08-09 08:38:00,2025-08-09,08:38:00,56.611664,-6.618551,1.2,6,3.913,25,0,0,21
"SCOT","373490",2025-08-09 08:58:00,2025-08-09,08:58:00,56.611675,-6.618577,1.1,6,3.916,27,0,0,25
"SCOT","373490",2025-08-09 09:19:00,2025-08-09,09:19:00,56.611633,-6.618505,1.3,5,3.919,30,0,161,21
"SCOT","373490",2025-08-09 09:39:00,2025-08-09,09:39:00,56.611603,-6.618435,1.1,6,3.913,26,2,37,21
"SCOT","373490",2025-08-09 09:59:00,2025-08-09,09:59:00,56.611565,-6.618415,1.7,5,3.913,31,0,0,25
"SCOT","373490",2025-08-09 10:19:00,2025-08-09,10:19:00,56.611549,-6.618367,2,4,3.922,23,0,0,21
"SCOT","373490",2025-08-09 10:38:00,2025-08-09,10:38:00,56.611507,-6.618417,2,5,3.922,29,0,0,26
"SCOT","373490",2025-08-09 10:59:00,2025-08-09,10:59:00,56.611553,-6.618431,1.7,7,3.922,26,0,133,20
"SCOT","373490",2025-08-09 11:18:00,2025-08-09,11:18:00,56.611622,-6.618402,1.7,6,3.922,28,0,0,21
"SCOT","373490",2025-08-09 11:39:00,2025-08-09,11:39:00,56.611694,-6.618489,1.8,5,3.93,5,1,0,26
"SCOT","373490",2025-08-09 11:59:00,2025-08-09,11:59:00,56.611618,-6.618319,1.6,9,3.924,30,0,174,26
"SCOT","373490",2025-08-09 12:19:00,2025-08-09,12:19:00,56.611691,-6.618343,1.9,9,3.924,20,0,57,35
"SCOT","373490",2025-08-09 12:39:00,2025-08-09,12:39:00,56.611679,-6.618285,1.3,10,3.93,23,0,17,25
"SCOT","373490",2025-08-09 12:58:00,2025-08-09,12:58:00,56.611778,-6.618316,1.8,8,3.93,21,0,35,25
"SCOT","373490",2025-08-09 13:18:00,2025-08-09,13:18:00,56.611706,-6.618479,2,7,3.936,25,0,316,28
"SCOT","373490",2025-08-09 13:39:00,2025-08-09,13:39:00,56.611652,-6.618331,1.5,8,3.941,24,0,335,28
"SCOT","373490",2025-08-09 13:58:00,2025-08-09,13:58:00,56.611649,-6.618277,1.3,7,3.938,22,0,331,28
"SCOT","373490",2025-08-09 14:19:00,2025-08-09,14:19:00,56.61158,-6.61828,1.4,9,3.947,23,0,137,27
"SCOT","373490",2025-08-09 14:38:00,2025-08-09,14:38:00,56.611523,-6.618205,1.4,7,3.95,21,0,63,31
"SCOT","373490",2025-08-09 14:58:00,2025-08-09,14:58:00,56.611607,-6.618317,1.5,6,3.952,24,0,287,23
"SCOT","373490",2025-08-09 15:19:00,2025-08-09,15:19:00,56.611565,-6.618405,1.6,5,3.961,28,0,155,24
"SCOT","373490",2025-08-09 15:38:00,2025-08-09,15:38:00,56.611584,-6.618524,2,5,3.963,19,0,2,25
"SCOT","373490",2025-08-09 15:59:00,2025-08-09,15:59:00,56.611523,-6.618518,1.7,6,3.966,22,0,0,26
"SCOT","373490",2025-08-09 16:19:00,2025-08-09,16:19:00,56.611423,-6.618569,1.8,6,3.969,20,0,190,27
"SCOT","373490",2025-08-09 16:38:00,2025-08-09,16:38:00,56.611473,-6.618538,1.6,6,3.972,18,0,0,22
"SCOT","373490",2025-08-09 16:58:00,2025-08-09,16:58:00,56.611473,-6.618547,1.9,5,3.972,36,0,0,20
"SCOT","373490",2025-08-09 17:18:00,2025-08-09,17:18:00,56.611488,-6.618542,1.5,4,3.972,19,0,0,20
"SCOT","373490",2025-08-09 17:38:00,2025-08-09,17:38:00,56.611416,-6.618607,1.4,5,3.972,33,0,0,19
"SCOT","373490",2025-08-09 17:58:00,2025-08-09,17:58:00,56.611469,-6.618531,1.3,5,3.972,23,1,233,19
"SCOT","373490",2025-08-09 18:19:00,2025-08-09,18:19:00,56.611439,-6.618547,1.5,10,3.969,23,0,0,22
"SCOT","373490",2025-08-09 18:38:00,2025-08-09,18:38:00,56.611462,-6.618529,1.3,10,3.963,30,0,182,18
"SCOT","373490",2025-08-09 18:58:00,2025-08-09,18:58:00,56.611423,-6.618527,1.3,9,3.961,19,0,0,22
"SCOT","373490",2025-08-09 19:18:00,2025-08-09,19:18:00,56.611462,-6.618582,1.1,9,3.961,22,0,0,19
"SCOT","373490",2025-08-09 19:38:00,2025-08-09,19:38:00,56.6115,-6.618555,1.5,6,3.961,33,1,152,20
"SCOT","373490",2025-08-09 19:58:00,2025-08-09,19:58:00,56.611473,-6.61857,1.1,8,3.958,16,0,0,19
"SCOT","373490",2025-08-09 20:18:00,2025-08-09,20:18:00,56.61145,-6.618589,1.5,5,3.955,27,0,157,21
"SCOT","373490",2025-08-09 20:38:00,2025-08-09,20:38:00,56.611439,-6.618531,2,4,3.955,26,0,113,17
"SCOT","373490",2025-08-09 20:59:00,2025-08-09,20:59:00,56.611565,-6.618656,1,9,3.958,27,0,0,14
"SCOT","373490",2025-08-09 21:18:00,2025-08-09,21:18:00,56.611572,-6.618658,1.2,7,3.955,23,0,351,14
"SCOT","373490",2025-08-09 21:38:00,2025-08-09,21:38:00,56.611576,-6.618667,1.2,7,3.955,25,0,0,14
"SCOT","373490",2025-08-09 21:58:00,2025-08-09,21:58:00,56.611568,-6.618616,1.2,6,3.95,26,0,0,19
"SCOT","373490",2025-08-09 22:18:00,2025-08-09,22:18:00,56.611557,-6.618639,1.5,5,3.95,20,2,340,16
"SCOT","373490",2025-08-09 22:39:00,2025-08-09,22:39:00,56.611565,-6.618647,1.6,6,3.95,25,0,166,17
"SCOT","373490",2025-08-09 22:58:00,2025-08-09,22:58:00,56.611588,-6.618692,1.7,6,3.944,26,0,0,15
"SCOT","373490",2025-08-09 23:18:00,2025-08-09,23:18:00,56.611576,-6.618658,1.8,5,3.947,25,0,0,14
"SCOT","373490",2025-08-09 23:39:00,2025-08-09,23:39:00,56.611633,-6.618683,1.6,6,3.947,21,0,0,14
"SCOT","373490",2025-08-09 23:58:00,2025-08-09,23:58:00,56.611641,-6.618691,2,6,3.941,24,0,176,15
"SCOT","373490",2025-08-10 00:19:00,2025-08-10,00:19:00,56.611572,-6.618654,1.8,8,3.941,24,0,0,16
"SCOT","373490",2025-08-10 00:39:00,2025-08-10,00:39:00,56.611576,-6.618645,1.5,9,3.938,23,0,0,16
"SCOT","373490",2025-08-10 00:58:00,2025-08-10,00:58:00,56.611568,-6.61864,1.5,8,3.933,26,0,195,17
"SCOT","373490",2025-08-10 01:18:00,2025-08-10,01:18:00,56.611614,-6.618651,1.6,7,3.936,21,0,0,16
"SCOT","373490",2025-08-10 01:38:00,2025-08-10,01:38:00,56.611572,-6.618635,1.8,7,3.936,28,0,325,16
"SCOT","373490",2025-08-10 01:58:00,2025-08-10,01:58:00,56.611557,-6.618601,2,8,3.933,30,0,0,18
"SCOT","373490",2025-08-10 02:19:00,2025-08-10,02:19:00,56.611576,-6.618659,0.9,12,3.93,26,0,350,20
"SCOT","373490",2025-08-10 02:38:00,2025-08-10,02:38:00,56.611553,-6.618642,1,11,3.927,24,0,286,18
"SCOT","373490",2025-08-10 02:58:00,2025-08-10,02:58:00,56.611549,-6.618616,1.2,10,3.927,25,0,67,16
"SCOT","373490",2025-08-10 03:18:00,2025-08-10,03:18:00,56.611572,-6.61869,1.1,8,3.927,20,0,128,17
"SCOT","373490",2025-08-10 03:38:00,2025-08-10,03:38:00,56.611576,-6.618672,1.8,6,3.924,23,0,0,18
"SCOT","373490",2025-08-10 03:58:00,2025-08-10,03:58:00,56.611546,-6.61869,1.7,6,3.922,15,0,0,19
"SCOT","373490",2025-08-10 04:18:00,2025-08-10,04:18:00,56.611557,-6.618638,1.9,6,3.924,24,0,0,18
"SCOT","373490",2025-08-10 04:38:00,2025-08-10,04:38:00,56.61158,-6.618582,2,6,3.922,26,0,279,20
"SCOT","373490",2025-08-10 04:59:00,2025-08-10,04:59:00,56.611561,-6.618651,2,6,3.919,24,1,273,21
"SCOT","373490",2025-08-10 05:19:00,2025-08-10,05:19:00,56.611561,-6.61867,1.1,7,3.916,25,0,0,20
